FECHA_TRANSACCION,NUMERO_TARJETA,MONTO_TRANSACCION,tipo_pasajero_norm
2026-05-01T12:28:38,54595174,500,Monedero
2026-05-01T12:28:45,54595174,500,Monedero
2026-05-01T12:29:17,2040068401,420,Monedero
2026-05-01T12:29:24,2040068401,420,Monedero
2026-05-01T12:29:29,2040068401,420,Monedero
2026-05-01T12:33:08,272052689,140,Estudiante
2026-05-01T12:34:50,1002159,420,Monedero
2026-05-01T12:34:56,1002159,420,Monedero
2026-05-01T12:37:39,756502,420,Monedero
2026-05-01T12:37:40,1649966,420,Monedero
2026-05-01T12:46:13,1315841,420,Monedero
2026-05-01T12:47:08,2000223529,550,Monedero
2026-05-01T12:47:08,2000033036,510,Monedero
2026-05-01T12:47:09,2000108905,550,Monedero
2026-05-01T12:47:14,54512503,510,Monedero
2026-05-01T12:47:15,54588821,510,Monedero
2026-05-01T12:47:22,54588821,510,Monedero
2026-05-01T12:47:25,1610952,510,Monedero
2026-05-01T12:47:26,54585306,510,Monedero
2026-05-01T12:47:45,1649805,510,Monedero
2026-05-01T12:48:09,2106007622,0,Discapacitado
2026-05-01T12:48:23,817679,550,Monedero
2026-05-01T12:48:23,812547,550,Monedero
2026-05-01T12:48:42,2000100121,510,Monedero
2026-05-01T12:48:47,2000100121,510,Monedero
2026-05-01T12:48:53,1471617,510,Monedero
2026-05-01T12:49:19,1304615,550,Monedero
2026-05-01T12:50:50,312757800,180,Estudiante
2026-05-01T12:51:46,54283644,420,Monedero
2026-05-01T12:51:54,54283644,420,Monedero
2026-05-01T12:53:57,312747955,170,Estudiante
2026-05-01T12:54:20,2000118505,500,Monedero
2026-05-01T12:54:28,2000118505,500,Monedero
2026-05-01T12:54:41,1526630,500,Monedero
2026-05-01T12:54:53,1649965,500,Monedero
2026-05-01T12:54:58,312169361,170,Estudiante
2026-05-01T12:55:02,312712888,170,Estudiante
2026-05-01T12:55:58,252149542,180,Estudiante
2026-05-01T12:59:26,1558934,560,Monedero
2026-05-01T12:59:33,1558934,560,Monedero
2026-05-01T12:59:45,53035549,540,Monedero
2026-05-01T12:59:46,2000077681,540,Monedero
2026-05-01T12:59:52,56059098,540,Monedero
2026-05-01T12:59:56,53039862,540,Monedero
2026-05-01T12:59:56,292153576,0,Estudiante
2026-05-01T13:01:21,2040171624,540,Monedero
2026-05-01T13:02:10,312763978,170,Estudiante
2026-05-01T13:02:17,56080457,280,Adulto Mayor
2026-05-01T13:02:24,493629,540,Monedero
2026-05-01T13:02:29,312559410,170,Estudiante
2026-05-01T13:02:55,252045339,180,Estudiante
2026-05-01T13:02:57,312786045,180,Estudiante
2026-05-01T13:03:07,1649418,500,Monedero
2026-05-01T13:03:10,1442668,540,Monedero
2026-05-01T13:03:19,1649418,500,Monedero
2026-05-01T13:03:26,2000110836,540,Monedero
2026-05-01T13:04:40,2040147940,500,Monedero
2026-05-01T13:05:53,2000222908,560,Monedero
2026-05-01T13:05:53,1386230,420,Monedero
2026-05-01T13:05:57,502900,420,Monedero
2026-05-01T13:05:59,1380565,540,Monedero
2026-05-01T13:06:02,54584613,420,Monedero
2026-05-01T13:06:07,54419676,560,Monedero
2026-05-01T13:06:13,54419676,560,Monedero
2026-05-01T13:06:18,54419676,560,Monedero
2026-05-01T13:08:32,1413503,540,Monedero
2026-05-01T13:08:39,56075345,0,Discapacitado
2026-05-01T13:11:35,1649806,550,Monedero
2026-05-01T13:12:28,252368453,180,Estudiante
2026-05-01T13:12:51,56081830,250,Adulto Mayor
2026-05-01T13:13:02,58009795,580,Monedero
2026-05-01T13:13:16,2000109684,580,Monedero
2026-05-01T13:13:17,2000022148,550,Monedero
2026-05-01T13:13:22,1011108,550,Monedero
2026-05-01T13:13:23,2000109684,580,Monedero
2026-05-01T13:13:26,2000128913,550,Monedero
2026-05-01T13:13:27,2000022148,550,Monedero
2026-05-01T13:13:28,2000109684,580,Monedero
2026-05-01T13:13:32,2000109684,580,Monedero
2026-05-01T13:13:42,1649804,540,Monedero
2026-05-01T13:13:46,2000090196,580,Monedero
2026-05-01T13:13:47,53049927,0,Discapacitado
2026-05-01T13:13:51,2000165570,580,Monedero
2026-05-01T13:13:51,1539777,550,Monedero
2026-05-01T13:13:56,2000165570,580,Monedero
2026-05-01T13:14:10,2000064727,540,Monedero
2026-05-01T13:14:15,2000190844,550,Monedero
2026-05-01T13:14:22,2000190844,550,Monedero
2026-05-01T13:14:24,1649964,550,Monedero
2026-05-01T13:14:31,1125504,540,Monedero
2026-05-01T13:14:38,1649967,540,Monedero
2026-05-01T13:14:38,1649964,550,Monedero
2026-05-01T13:14:42,312663819,180,Estudiante
2026-05-01T13:18:44,1157122,420,Monedero
2026-05-01T13:19:01,53037276,0,Otros
2026-05-01T13:19:06,2000127654,550,Monedero
2026-05-01T13:27:56,2000068690,500,Monedero
2026-05-01T13:27:58,1324710,550,Monedero
2026-05-01T13:28:04,53034024,0,Otros
2026-05-01T13:28:05,1649189,550,Monedero
2026-05-01T13:28:05,312611600,180,Estudiante
2026-05-01T13:28:08,2000194539,550,Monedero
2026-05-01T13:28:10,2000135540,500,Monedero
2026-05-01T13:28:13,2000194539,550,Monedero
2026-05-01T13:28:17,2000063808,550,Monedero
2026-05-01T13:28:18,252471942,190,Estudiante
2026-05-01T13:28:22,252548278,190,Estudiante
2026-05-01T13:28:26,1051135,560,Monedero
2026-05-01T13:28:37,1196939,560,Monedero
2026-05-01T13:29:08,2100006674,280,Adulto Mayor
2026-05-01T13:29:17,1103858,560,Monedero
2026-05-01T13:29:46,312389831,180,Estudiante
2026-05-01T13:29:49,2000224582,550,Monedero
2026-05-01T13:30:26,2000097426,550,Monedero
2026-05-01T16:25:19,2000204121,500,Monedero
2026-05-01T16:25:23,2103002410,270,Adulto Mayor
2026-05-01T16:25:27,2000224218,540,Monedero
2026-05-01T16:25:29,312436027,180,Estudiante
2026-05-01T16:26:33,2000218903,540,Monedero
2026-05-01T16:26:39,2000218903,540,Monedero
2026-05-01T16:27:48,2000094111,540,Monedero
2026-05-01T16:28:33,312743880,170,Estudiante
2026-05-01T16:28:53,2000013872,500,Monedero
2026-05-01T16:39:13,2106003371,0,Otros
2026-05-01T16:40:01,54593327,510,Monedero
2026-05-01T16:40:02,2000117113,510,Monedero
2026-05-01T16:40:09,2103003917,270,Adulto Mayor
2026-05-01T16:40:28,435391,510,Monedero
2026-05-01T16:41:09,54588821,510,Monedero
2026-05-01T16:41:15,54588821,510,Monedero
2026-05-01T16:41:20,54588821,510,Monedero
2026-05-01T16:44:47,2000165663,540,Monedero
2026-05-01T16:44:52,2000165663,540,Monedero
2026-05-01T16:45:23,2000157372,550,Monedero
2026-05-01T16:45:25,2000046300,510,Monedero
2026-05-01T16:45:28,2000157372,550,Monedero
2026-05-01T16:45:32,2000157372,550,Monedero
2026-05-01T16:45:36,2000157372,550,Monedero
2026-05-01T16:47:26,1519224,510,Monedero
2026-05-01T16:47:44,54527151,540,Monedero
2026-05-01T16:47:46,312801411,180,Estudiante
2026-05-01T17:00:01,53050333,280,Adulto Mayor
2026-05-01T17:00:28,54567252,560,Monedero
2026-05-01T17:00:36,54567252,560,Monedero
2026-05-01T17:00:38,54588497,560,Monedero
2026-05-01T17:00:43,54567252,560,Monedero
2026-05-01T17:00:49,584141,560,Monedero
2026-05-01T17:00:57,1453790,550,Monedero
2026-05-01T17:00:58,54567252,560,Monedero
2026-05-01T17:01:03,2000069407,550,Monedero
2026-05-01T17:01:33,1209719,550,Monedero
2026-05-01T17:01:34,58009795,580,Monedero
2026-05-01T17:01:40,1650548,580,Monedero
2026-05-01T17:01:42,2000129755,560,Monedero
2026-05-01T17:01:43,312757800,180,Estudiante
2026-05-01T17:01:47,312743079,180,Estudiante
2026-05-01T17:02:22,2106001101,0,Otros
2026-05-01T17:19:24,53046503,210,Adulto Mayor
2026-05-01T17:19:31,53046502,210,Adulto Mayor
2026-05-01T17:23:03,1650726,420,Monedero
2026-05-01T17:23:12,1631269,420,Monedero
2026-05-01T17:29:20,56074673,0,Discapacitado
2026-05-01T17:29:25,2103002450,280,Adulto Mayor
2026-05-01T17:29:32,312802209,170,Estudiante
2026-05-01T17:29:36,1650725,510,Monedero
2026-05-01T17:29:44,1650725,510,Monedero
2026-05-01T17:29:45,1426353,550,Monedero
2026-05-01T17:29:49,54224679,510,Monedero
2026-05-01T17:30:09,312617458,170,Estudiante
2026-05-01T17:30:29,2000139447,510,Monedero
2026-05-01T17:30:39,2000139447,510,Monedero
2026-05-01T17:30:46,2000139447,510,Monedero
2026-05-01T17:30:48,242443698,170,Estudiante
2026-05-01T17:30:49,2103003902,260,Adulto Mayor
2026-05-01T17:30:50,1174740,510,Monedero
2026-05-01T17:30:53,1212261,510,Monedero
2026-05-01T17:31:00,2000174335,510,Monedero
2026-05-01T17:31:07,2000174335,510,Monedero
2026-05-01T17:31:19,302253055,170,Estudiante
2026-05-01T17:32:16,232572120,0,Estudiante
2026-05-01T17:35:37,312744402,180,Estudiante
2026-05-01T17:35:47,2000204102,550,Monedero
2026-05-01T17:35:53,2000204102,550,Monedero
2026-05-01T17:37:14,2106000029,0,Otros
2026-05-01T17:37:29,2100002799,280,Adulto Mayor
2026-05-01T17:37:44,2100002800,280,Adulto Mayor
2026-05-01T17:38:00,2100006674,280,Adulto Mayor
2026-05-01T17:41:35,252579289,180,Estudiante
2026-05-01T17:41:35,1504096,540,Monedero
2026-05-01T17:41:41,56082074,280,Adulto Mayor
2026-05-01T17:41:49,1504096,540,Monedero
2026-05-01T17:42:01,692793,540,Monedero
2026-05-01T17:42:21,54282630,540,Monedero
2026-05-01T17:45:57,883704,540,Monedero
2026-05-01T17:46:14,1649967,540,Monedero
2026-05-01T17:46:52,662366,500,Monedero
2026-05-01T17:47:00,662366,500,Monedero
2026-05-01T17:49:14,56075345,0,Discapacitado
2026-05-01T17:49:16,2000135500,540,Monedero
2026-05-01T17:49:17,54601812,540,Monedero
2026-05-01T17:49:21,2000135500,540,Monedero
2026-05-01T17:52:48,54601570,580,Monedero
2026-05-01T17:52:54,54581362,580,Monedero
2026-05-01T17:53:11,1615435,550,Monedero
2026-05-01T17:53:24,2000047937,580,Monedero
2026-05-01T17:56:30,1234083,580,Monedero
2026-05-01T17:56:44,1234083,580,Monedero
2026-05-01T17:56:45,56071416,290,Adulto Mayor
2026-05-01T17:56:51,854256,550,Monedero
2026-05-01T17:57:25,56071415,0,Discapacitado
2026-05-01T20:26:22,466575,500,Monedero
2026-05-01T20:26:43,2000199238,500,Monedero
2026-05-01T20:40:23,2000128913,540,Monedero
2026-05-01T20:40:35,1011108,540,Monedero
2026-05-01T20:40:59,2000110836,540,Monedero
2026-05-01T20:41:06,2000190391,510,Monedero
2026-05-01T20:42:43,54584776,540,Monedero
2026-05-01T20:42:45,1074664,550,Monedero
2026-05-01T20:42:57,2000139447,510,Monedero
2026-05-01T20:43:03,2000139447,510,Monedero
2026-05-01T20:43:15,1409721,510,Monedero
2026-05-01T20:45:41,56060623,550,Monedero
2026-05-01T20:45:51,2000085823,540,Monedero
2026-05-01T20:46:19,54606002,510,Monedero
2026-05-01T20:46:28,1454506,540,Monedero
2026-05-01T20:46:56,312743047,180,Estudiante
2026-05-01T20:46:56,2000173841,540,Monedero
2026-05-01T20:48:06,1370545,540,Monedero
2026-05-01T20:48:10,312684066,170,Estudiante
2026-05-01T20:48:15,971292,510,Monedero
2026-05-01T20:48:15,56059098,540,Monedero
2026-05-01T20:48:50,1651187,540,Monedero
2026-05-01T20:49:07,2000142718,540,Monedero
2026-05-01T20:49:12,2000142718,540,Monedero
2026-05-01T20:49:38,1258068,420,Monedero
2026-05-01T20:50:50,2000035058,510,Monedero
2026-05-01T20:59:39,1324710,550,Monedero
2026-05-01T20:59:57,900188,580,Monedero
2026-05-01T21:00:01,900188,580,Monedero
2026-05-01T21:00:02,2000222908,560,Monedero
2026-05-01T21:00:03,54601829,500,Monedero
2026-05-01T21:00:08,2000030952,580,Monedero
2026-05-01T21:00:09,54419676,560,Monedero
2026-05-01T21:00:12,312755396,140,Estudiante
2026-05-01T21:00:14,54419676,560,Monedero
2026-05-01T21:00:15,2106000778,0,Otros
2026-05-01T21:00:21,2000044154,550,Monedero
2026-05-01T21:00:25,620859,550,Monedero
2026-05-01T21:00:25,54419676,560,Monedero
2026-05-01T21:00:26,2000030952,580,Monedero
2026-05-01T21:00:30,56080457,280,Adulto Mayor
2026-05-01T21:00:33,2103000022,280,Adulto Mayor
2026-05-01T21:00:33,2000044154,550,Monedero
2026-05-01T21:00:35,312779107,180,Estudiante
2026-05-01T21:00:38,312568770,180,Estudiante
2026-05-01T21:00:40,56071416,290,Adulto Mayor
2026-05-01T21:00:42,2000218820,550,Monedero
2026-05-01T21:00:45,2000031162,560,Monedero
2026-05-01T21:00:47,312744402,180,Estudiante
2026-05-01T21:00:48,2100002799,280,Adulto Mayor
2026-05-01T21:00:52,2000208727,550,Monedero
2026-05-01T21:00:54,2100002800,280,Adulto Mayor
2026-05-01T21:01:08,56071415,0,Discapacitado
2026-05-01T21:01:11,2000118278,560,Monedero
2026-05-01T21:01:17,1558934,560,Monedero
2026-05-01T21:01:18,1338680,550,Monedero
2026-05-01T21:01:44,1338680,550,Monedero
2026-05-01T21:02:15,2000125995,560,Monedero
2026-05-01T21:12:45,2000204140,540,Monedero
2026-05-01T21:12:50,2000204139,540,Monedero
2026-05-01T21:13:34,2000012140,540,Monedero
2026-05-01T21:19:54,54584512,540,Monedero
2026-05-01T21:20:00,56041588,540,Monedero
2026-05-01T21:20:12,312535043,180,Estudiante
